name,poi_id,osm_way_id,osm_relation_id,building,amenity,leisure,way,geometry,centroid,area,area_ft2
,484,552634950,,,bicycle_parking,,,"POLYGON ((-111.9330479 33.4161991, -111.9329911 33.4161616, -111.9329907 33.4161374, -111.9327238 33.4161399, -111.9327249 33.4162375, -111.9329916 33.4162363, -111.9330197 33.4162284, -111.9330373 33.4162149, -111.9330479 33.4161991))","POINT (-111.93287138856873 33.41618900257731)",,
,485,552634957,,,,park,,"POLYGON ((-111.935066 33.4161941, -111.9348876 33.4161917, -111.9348877 33.4162908, -111.9350307 33.41629, -111.935066 33.4161941))","POINT (-111.9349679131203 33.41623983053617)",,
,486,552634964,,,bicycle_parking,,,"POLYGON ((-111.9336888 33.4180746, -111.9335629 33.4181243, -111.9335227 33.4180403, -111.933497 33.4179384, -111.9334929 33.4178346, -111.9336297 33.4178409, -111.9336322 33.4179229, -111.9336497 33.4180084, -111.9336888 33.4180746))","POINT (-111.93357815405514 33.41797124920881)",,
,487,552636700,,roof,,,,"POLYGON ((-111.9323183 33.4212874, -111.9322554 33.4212877, -111.9318552 33.421291, -111.9317972 33.4212921, -111.931798 33.4212506, -111.9317797 33.4212499, -111.9317787 33.4211789, -111.9323177 33.4211697, -111.9323183 33.4212874))","POINT (-111.93205366490864 33.421231370958814)",,
,488,553577589,,,bicycle_parking,,,"POLYGON ((-111.9318378 33.4215698, -111.9317752 33.4215693, -111.931774 33.4215215, -111.9318365 33.4215205, -111.9318378 33.4215698))","POINT (-111.93180603617388 33.42154527832598)",,
,489,553577601,,,bicycle_parking,,,"POLYGON ((-111.9325595 33.4215011, -111.9325582 33.4214307, -111.9325003 33.4214315, -111.9325014 33.4214871, -111.9325017 33.4215019, -111.9325595 33.4215011))","POINT (-111.93252992329747 33.4214662902168)",,
Biodesign Institute Bldg C,490,561567562,,university,,,,"POLYGON ((-111.9279415 33.4200705, -111.9279409 33.4199696, -111.9279203 33.4199577, -111.9279209 33.4199305, -111.9279584 33.4199298, -111.9279544 33.4198205, -111.9274272 33.4198223, -111.9271952 33.4198897, -111.9268397 33.4198987, -111.9268417 33.419912, -111.9267907 33.4199135, -111.9267983 33.4200204, -111.9267594 33.4200384, -111.926765 33.4201683, -111.9269327 33.420166, -111.9271236 33.4201809, -111.9275962 33.4200809, -111.9279415 33.4200705))","POINT (-111.92735315609262 33.41999206152793)",,
,491,710377326,,,bicycle_parking,,,"POLYGON ((-111.93004 33.4204905, -111.9299773 33.4207033, -111.9301123 33.4207083, -111.9301098 33.4205053, -111.93004 33.4204905))","POINT (-111.93005765736892 33.420612429114115)",,
,492,765916577,,yes,,,,"POLYGON ((-111.9244535 33.4104237, -111.9243606 33.4104235, -111.9243648 33.4108193, -111.9247088 33.4108191, -111.9247044 33.4107438, -111.9244571 33.4107412, -111.9244535 33.4104237))","POINT (-111.92446799428768 33.41067597064967)",,
,493,895343876,,,,pitch,,"POLYGON ((-111.9190814 33.4251301, -111.9190848 33.4241357, -111.9185473 33.4241317, -111.9185438 33.4251276, -111.9190814 33.4251301))","POINT (-111.91881425740226 33.4246312892163)",,
ASU Police Department,494,909767574,,yes,police,,,"POLYGON ((-111.9346821 33.4144871, -111.9341081 33.414491, -111.9341061 33.4142912, -111.9347795 33.4142864, -111.9347807 33.4144085, -111.9346813 33.4144091, -111.9346821 33.4144871))","POINT (-111.93442629470795 33.41438515018687)",,
Novus Parking Structure,495,909831582,,parking,parking,,,"POLYGON ((-111.9290487 33.4234879, -111.9294179 33.4231526, -111.9284397 33.4224024, -111.9283083 33.4225218, -111.9279669 33.4222599, -111.9279345 33.4222885, -111.9276869 33.4225141, -111.9289661 33.4234956, -111.9290086 33.4234571, -111.9290487 33.4234879))","POINT (-111.92858231486959 33.42287655630419)",,
Grounds Maintenance Facility,496,942159626,,yes,,,,"POLYGON ((-111.9240941 33.4118025, -111.9239297 33.4118035, -111.9239282 33.4116183, -111.9240926 33.4116174, -111.9240941 33.4118025))","POINT (-111.92401114260157 33.41171042511879)",,
Material Services Building,497,942159628,,yes,,,,"POLYGON ((-111.9261077 33.4108118, -111.9250725 33.4108207, -111.9250685 33.4106004, -111.9261031 33.4105913, -111.9261077 33.4108118))","POINT (-111.92558803049371 33.410706059879104)",,
Greek Leadership Village B,498,942159630,,residential,,,,"POLYGON ((-111.9260488 33.4181232, -111.9256989 33.418124, -111.9256963 33.4181386, -111.9256564 33.4181384, -111.9256557 33.4181307, -111.9253343 33.4181324, -111.9253342 33.4181207, -111.9249387 33.4181235, -111.9249383 33.4180935, -111.9245801 33.4180962, -111.9245786 33.4179524, -111.9249402 33.4179496, -111.9249405 33.4179741, -111.9253359 33.4179769, -111.9253366 33.417991, -111.9256895 33.4179923, -111.9256902 33.4179792, -111.9260463 33.4179785, -111.9260488 33.4181232))","POINT (-111.92531211768991 33.41804620612184)",,
,499,945397996,,,parking,,,"POLYGON ((-111.9253212 33.4122795, -111.9245183 33.412269, -111.9245147 33.4122313, -111.9243965 33.4121153, -111.9243778 33.4117348, -111.924347 33.4117335, -111.9243253 33.4111393, -111.925469 33.4111239, -111.9254716 33.4112128, -111.9253713 33.4112914, -111.9253719 33.4113877, -111.9247518 33.4113936, -111.924743 33.4117312, -111.9244556 33.4117253, -111.9244583 33.4117916, -111.9253271 33.4117931, -111.9253271 33.4118352, -111.9254083 33.411842, -111.9254137 33.4119098, -111.9254724 33.4119136, -111.9254751 33.4121305, -111.9254173 33.4121342, -111.925421 33.4121899, -111.9253212 33.4122795))","POINT (-111.9248493759535 33.41171757608149)",,
,500,1159757506,,roof,,,,"POLYGON ((-111.9364249 33.4249011, -111.9364227 33.4245624, -111.9357552 33.4245638, -111.9357576 33.4249019, -111.9364249 33.4249011))","POINT (-111.93609019849723 33.42473229121464)",,
,501,,56414,residential,,,,"MULTIPOLYGON (((-111.9363488 33.4199226, -111.935996 33.4199245, -111.9359961 33.4199412, -111.9357889 33.4199423, -111.9357858 33.419594, -111.9357852 33.4194692, -111.9358991 33.4194686, -111.9358989 33.4194413, -111.9363208 33.4194389, -111.9363206 33.4194112, -111.9364065 33.4194108, -111.9364102 33.4198712, -111.9363483 33.4198715, -111.9363488 33.4199226)))","POINT (-111.93609712075015 33.419683008576996)",,
,502,,12347002,dormitory,,,,"MULTIPOLYGON (((-111.9289598 33.4164978, -111.9287539 33.4164983, -111.9279628 33.4165004, -111.9273256 33.4165021, -111.9273194 33.4162167, -111.9272346 33.4162152, -111.9272322 33.416069, -111.9279744 33.4160646, -111.9279674 33.4159983, -111.9287624 33.4159983, -111.9289598 33.4159983, -111.9289598 33.4164978)))","POINT (-111.92815345205275 33.41625941652294)",,
,503,,15635252,stadium,,,,"MULTIPOLYGON (((-111.9334501 33.427164, -111.9334964 33.4271725, -111.9335376 33.427182, -111.9335638 33.4270914, -111.9336439 33.4268526, -111.9336776 33.4268591, -111.9337929 33.4264762, -111.933755 33.4264691, -111.9338502 33.4261409, -111.9337689 33.4261215, -111.9337608 33.4261388, -111.9336936 33.4261245, -111.9336859 33.4261498, -111.9334636 33.4261017, -111.9334873 33.4259702, -111.933452 33.425846, -111.93335 33.4257165, -111.933305 33.4256831, -111.9333135 33.425669, -111.9332935 33.4256568, -111.9333031 33.4256435, -111.933217 33.4255995, -111.9332043 33.4256118, -111.9331859 33.425603, -111.9331691 33.4256257, -111.9331889 33.4256363, -111.9331702 33.4256852, -111.9330792 33.4257166, -111.9325426 33.4255957, -111.9324781 33.4255332, -111.9324885 33.4254888, -111.9325118 33.4254862, -111.9325111 33.4254542, -111.9324868 33.4254562, -111.9324868 33.4254423, -111.9323837 33.4254497, -111.9323853 33.4254646, -111.9323544 33.4254671, -111.9323586 33.4254812, -111.9322036 33.4255304, -111.9320347 33.4256564, -111.9319848 33.4257886, -111.931819 33.4257506, -111.931836 33.4256884, -111.9316523 33.4256518, -111.9316378 33.4257045, -111.9317054 33.4257168, -111.9316436 33.4259031, -111.9316215 33.4259009, -111.9315694 33.4260748, -111.9315726 33.4261113, -111.9314088 33.4266922, -111.9313415 33.4266782, -111.9313257 33.426733, -111.9315095 33.4267717, -111.9315306 33.4267083, -111.9316269 33.4267299, -111.9316936 33.4267427, -111.9316709 33.4268689, -111.9317045 33.4269809, -111.9317995 33.4271393, -111.931939 33.4272138, -111.932689 33.4273666, -111.932864 33.4273617, -111.9330127 33.4272806, -111.9331203 33.4271768, -111.9331664 33.4270588, -111.933239 33.4270742, -111.9333944 33.4271068, -111.933387 33.4271297, -111.9334552 33.4271408, -111.9334501 33.427164)))","POINT (-111.9326046983225 33.426445188877125)",,
Discovery Hall,504,28822011,,university,,,,"POLYGON ((-111.9351913 33.4164097, -111.9351944 33.4165872, -111.9354794 33.4165887, -111.9354802 33.4165981, -111.9355069 33.4166066, -111.9355336 33.4166101, -111.9355627 33.4166071, -111.9355849 33.4165982, -111.9355867 33.4165875, -111.9358739 33.4165877, -111.935874 33.4164161, -111.9357663 33.4164161, -111.9355965 33.416416, -111.9355965 33.416342, -111.9354712 33.4163419, -111.9354704 33.4164117, -111.9352636 33.41641, -111.9351913 33.4164097))","POINT (-111.9355308811165 33.41649337400152)",,
Fulton Center Parking Structure,505,30407351,,yes,parking,,,"POLYGON ((-111.9340695 33.4226038, -111.9343405 33.422598, -111.9346804 33.4225908, -111.9347108 33.423198, -111.934716 33.4232953, -111.9347263 33.4234107, -111.934614 33.4234169, -111.9345506 33.4234192, -111.9339185 33.4234418, -111.9338863 33.4229106, -111.933987 33.4229076, -111.9340866 33.4229047, -111.9340695 33.4226038))","POINT (-111.93432800506291 33.42303833415389)",,
College Ave. Market,506,30407363,,retail,,,,"POLYGON ((-111.9348091 33.422532, -111.9348426 33.4231914, -111.9347108 33.423198, -111.9346804 33.4225908, -111.9343405 33.422598, -111.9343393 33.422548, -111.9348091 33.422532))","POINT (-111.93471808955394 33.42281459689374)",,
BBTS,507,30421132,,yes,,,,"POLYGON ((-111.923918 33.4254847, -111.9242441 33.4254847, -111.9242441 33.425628, -111.923918 33.425628, -111.923918 33.4254847))","POINT (-111.92408104999997 33.42555635)",,
,508,65381795,,,parking,,,"POLYGON ((-111.9338082 33.4145673, -111.9338002 33.4141764, -111.9329455 33.4141777, -111.9329016 33.4141687, -111.9329016 33.4145673, -111.9338082 33.4145673))","POINT (-111.93335292082055 33.41437236752397)",,
,509,136876989,,,,,,"POLYGON ((-111.9265174 33.4204989, -111.9272637 33.4211488, -111.9272837 33.421151, -111.9265174 33.4204989))","POINT (-111.92702159999997 33.42093289999999)",,
Noble Science and Engineering Library,510,157628503,,university,,,,"POLYGON ((-111.9310256 33.4201949, -111.9310213 33.4197223, -111.9308501 33.4197234, -111.9308502 33.4197349, -111.9308034 33.4197352, -111.930803 33.4196838, -111.9303815 33.4196862, -111.9303825 33.419799, -111.9302879 33.4197995, -111.9302906 33.4201372, -111.9303642 33.4201991, -111.9310256 33.4201949))","POINT (-111.93066143875895 33.41995155940386)",,
,511,221569492,,yes,parking,,,"POLYGON ((-111.9300044 33.4195661, -111.9299376 33.4195664, -111.929938 33.419613, -111.92914 33.4196173, -111.9291396 33.4195625, -111.9290659 33.4195629, -111.9290656 33.4195148, -111.9290633 33.4192138, -111.929063 33.419174, -111.9291304 33.4191737, -111.92913 33.4191239, -111.9299349 33.4191199, -111.9299353 33.419175, -111.9300015 33.4191747, -111.9300044 33.4195661))","POINT (-111.92953422086575 33.419368448597794)",,
Cereus Hall,512,256986546,,dormitory,,,,"POLYGON ((-111.9279523 33.4153887, -111.9279527 33.4149605, -111.9274442 33.4149609, -111.927432 33.4149711, -111.9271515 33.414969, -111.9271515 33.4150326, -111.9271662 33.4150309, -111.9271642 33.4150487, -111.9271632 33.4151052, -111.9272435 33.415106, -111.927244 33.4150878, -111.9274742 33.4150916, -111.9274757 33.4150789, -111.9278111 33.4150776, -111.9278091 33.4152956, -111.9277923 33.4152948, -111.9277933 33.4153529, -111.9276922 33.4153525, -111.9276912 33.4154237, -111.9278868 33.4154227, -111.9278868 33.4153917, -111.9279523 33.4153887))","POINT (-111.92766339040048 33.4151139066782)",,
Adelphi Commons (Northwest),513,257007821,,residential,,,,"POLYGON ((-111.9282572 33.4145538, -111.9284042 33.4145531, -111.9283982 33.4137602, -111.9282141 33.4137638, -111.9282169 33.4137951, -111.9282021 33.4137954, -111.9282029 33.4138287, -111.928313 33.4138291, -111.9283137 33.4139262, -111.9282551 33.4139265, -111.9282556 33.4140926, -111.9283134 33.4140909, -111.9283157 33.4141873, -111.9282054 33.4141895, -111.9282053 33.4142197, -111.9282165 33.4142202, -111.9282158 33.4142528, -111.9283145 33.4142529, -111.9283132 33.4143052, -111.9282114 33.4143085, -111.9282119 33.4143375, -111.9282044 33.4143384, -111.9282043 33.4143729, -111.9283141 33.414372, -111.9283167 33.4144696, -111.9282562 33.4144713, -111.9282572 33.4145538))","POINT (-111.92832860367353 33.41415427330547)",,
,514,552419478,,,,park,,"POLYGON ((-111.9378656 33.415625, -111.9378774 33.4156546, -111.9378498 33.4157056, -111.9377336 33.4157467, -111.9376607 33.4157911, -111.9376016 33.4158387, -111.9375701 33.4158651, -111.9375171 33.4158021, -111.9375783 33.4157529, -111.9376662 33.4156977, -111.9377402 33.4156622, -111.9378142 33.4156351, -111.9378656 33.415625))","POINT (-111.9376959157812 33.41573409230679)",,
The Crêpe Club,515,574632563,,yes,cafe,,,"POLYGON ((-111.9318523 33.4205105, -111.9318523 33.4204769, -111.9319113 33.4204769, -111.9319113 33.4204393, -111.9318483 33.4204393, -111.9318483 33.4204158, -111.9317831 33.4204158, -111.9317831 33.4205105, -111.9318523 33.4205105))","POINT (-111.9318337337419 33.420462244624815)",,
Tooker House A,516,590166117,,dormitory,,,,"POLYGON ((-111.9337392 33.4234573, -111.933736 33.4233545, -111.9336592 33.4233565, -111.933656 33.4232783, -111.9331542 33.4232732, -111.9331542 33.4232981, -111.9330356 33.4233008, -111.9330107 33.4233334, -111.9329953 33.4233524, -111.9329046 33.4234667, -111.9337392 33.4234573))","POINT (-111.93334240772766 33.4233763120089)",,
Tooker House C,517,590166119,,dormitory,,,,"POLYGON ((-111.9327921 33.4229219, -111.9326861 33.4230478, -111.9326714 33.4230652, -111.9326471 33.423094, -111.9324877 33.4230956, -111.93198 33.4231008, -111.9319501 33.4231011, -111.9319519 33.4230067, -111.9320312 33.4230035, -111.932033 33.4229227, -111.9326458 33.4229221, -111.9327921 33.4229219))","POINT (-111.93235183018312 33.42300943500528)",,
,518,1123074265,,,bicycle_parking,,,"POLYGON ((-111.9336099 33.4177354, -111.9336008 33.4178283, -111.9334991 33.417822, -111.9335057 33.4177623, -111.9335168 33.4177186, -111.9336099 33.4177354))","POINT (-111.933554716401 33.41777638742531)",,
,519,1123501291,,,,garden,,"POLYGON ((-111.9265874 33.4188137, -111.9268449 33.4188191, -111.9271781 33.4187412, -111.9276222 33.4185453, -111.9276236 33.4183989, -111.9265587 33.4183996, -111.9265568 33.4186241, -111.9265874 33.4188137))","POINT (-111.92701837038915 33.41857573949707)",,
,520,1124278200,,roof,,,,"POLYGON ((-111.9351319 33.4187346, -111.935286 33.4187348, -111.935432 33.4187349, -111.9355076 33.418735, -111.9355076 33.418702, -111.9352857 33.4187018, -111.935132 33.4187016, -111.9351319 33.4187346))","POINT (-111.93531974978782 33.41871831408443)",,
,521,1124322035,,,,garden,,"POLYGON ((-111.9350484 33.4183639, -111.9350744 33.4183739, -111.9351065 33.4183753, -111.9351414 33.4183713, -111.9351581 33.4183639, -111.9351647 33.4183495, -111.9351676 33.4183257, -111.935164 33.4183002, -111.9351573 33.4182869, -111.9351385 33.4182811, -111.9351079 33.4182776, -111.9350758 33.4182803, -111.9350506 33.4182883, -111.935042 33.4183058, -111.9350391 33.4183276, -111.9350426 33.4183481, -111.9350484 33.4183639))","POINT (-111.93510375287731 33.41832661086977)",,
,522,1125253234,,,bicycle_parking,,,"POLYGON ((-111.9364062 33.4190728, -111.9364046 33.4189711, -111.936433 33.4189708, -111.9364346 33.4190725, -111.9364062 33.4190728))","POINT (-111.93641959999997 33.419021799999996)",,
,523,1125253236,,,bicycle_parking,,,"POLYGON ((-111.9367188 33.4203488, -111.9366751 33.4203487, -111.9366749 33.4205334, -111.9367186 33.4205334, -111.9367188 33.4203488))","POINT (-111.93669684802785 33.420441074959605)",,
,524,1125305092,,,bicycle_parking,,,"POLYGON ((-111.93077 33.4150742, -111.9307722 33.4152853, -111.9307948 33.4152852, -111.9307925 33.415074, -111.93077 33.4150742))","POINT (-111.93078237671838 33.415179752187385)",,
,525,1125305107,,,bicycle_parking,,,"POLYGON ((-111.9337483 33.4232542, -111.9336452 33.4232548, -111.9336443 33.4231468, -111.9337474 33.4231462, -111.9337483 33.4232542))","POINT (-111.93369630000001 33.4232005)",,
,526,1125305110,,,bicycle_parking,,,"POLYGON ((-111.9337278 33.4229035, -111.9337056 33.4229037, -111.9337048 33.422854, -111.9330938 33.4228604, -111.9330935 33.4228458, -111.9337268 33.4228392, -111.9337278 33.4229035))","POINT (-111.93344285845384 33.42285288429023)",,
,527,1125305113,,,bicycle_parking,,,"POLYGON ((-111.9319199 33.4231103, -111.9319241 33.4232235, -111.9319478 33.4232239, -111.9319648 33.4231809, -111.9319639 33.4231093, -111.9319199 33.4231103))","POINT (-111.93194199533502 33.4231625173734)",,
,528,1125305117,,,bicycle_parking,,,"POLYGON ((-111.9324595 33.4235255, -111.9324591 33.4234897, -111.9326801 33.4234879, -111.9326805 33.4235238, -111.9324595 33.4235255))","POINT (-111.93256985136675 33.42350672457817)",,
,529,1125305118,,,bicycle_parking,,,"POLYGON ((-111.9328572 33.423433, -111.9328576 33.4234794, -111.9329231 33.423479, -111.9329211 33.4233833, -111.9328572 33.423433))","POINT (-111.93289351473348 33.423442287623786)",,
,530,1125305139,,,,garden,,"POLYGON ((-111.933522 33.4211998, -111.9335144 33.4212067, -111.9335101 33.4212153, -111.9335096 33.4212246, -111.933513 33.4212335, -111.9335198 33.4212409, -111.9335292 33.421246, -111.9335401 33.421248, -111.9335501 33.4212471, -111.9335592 33.4212436, -111.9335667 33.4212379, -111.9335716 33.4212306, -111.9335737 33.4212224, -111.9335725 33.421214, -111.9335684 33.4212064, -111.9335616 33.4212002, -111.9335528 33.421196, -111.933543 33.4211943, -111.9335319 33.4211955, -111.933522 33.4211998))","POINT (-111.93354156196783 33.4212211575188)",,
,531,1156816192,,yes,,,,"POLYGON ((-111.9328709 33.427553, -111.9330837 33.4274826, -111.933043 33.4273969, -111.9328302 33.4274673, -111.9328709 33.427553))","POINT (-111.93295694999999 33.42747495)",,
,532,1157024444,,,bicycle_parking,,,"POLYGON ((-111.9298854 33.4204879, -111.929659 33.4204877, -111.9296591 33.4204022, -111.9298855 33.4204023, -111.9298854 33.4204879))","POINT (-111.92977227205336 33.420445025018296)",,
