node_id,zone_id,x_coord,y_coord,meso_link_id,lane_no,is_boundary
786,,-111.9314485,33.4234657,30,1,
787,,-111.9313886,33.4234269,30,1,
788,,-111.9313264,33.4233909,30,1,
789,,-111.931263,33.4233562,30,1,
790,,-111.9304905,33.4232163,31,1,
791,,-111.9305592,33.423242,31,1,
792,,-111.930628,33.4232675,31,1,
793,,-111.930697,33.4232926,31,1,
794,,-111.9307661,33.4233177,31,1,
795,,-111.9308351,33.4233427,31,1,
796,,-111.9309042,33.4233678,31,1,
797,,-111.9309732,33.423393,31,1,
798,,-111.931042,33.4234185,31,1,
799,,-111.9311093,33.4234466,31,1,
800,,-111.9311749,33.4234775,31,1,
801,,-111.9312387,33.4235109,31,1,
802,,-111.9313006,33.4235468,31,1,
803,,-111.9313609,33.4235846,31,1,
804,,-111.9314186,33.423625,31,1,
805,,-111.9314738,33.4236679,31,1,
806,,-111.9315283,33.4237114,31,1,
807,,-111.931582,33.4237556,31,1,
808,,-111.9316354,33.4238,31,1,
809,,-111.9316888,33.4238445,31,1,
810,,-111.9317422,33.4238889,31,1,
811,,-111.9317957,33.4239334,31,1,
812,,-111.9318491,33.4239778,31,1,
813,,-111.9319025,33.4240223,31,1,
814,,-111.9319559,33.4240667,31,1,
815,,-111.9320093,33.4241111,31,1,
816,,-111.9320628,33.4241555,31,1,
817,,-111.9321163,33.4241999,31,1,
818,,-111.9322391,33.424301,32,1,
819,,-111.932292,33.4243444,32,1,
820,,-111.9323449,33.4243877,32,1,
821,,-111.9323978,33.424431,32,1,
822,,-111.9324516,33.4244736,32,1,
823,,-111.9325068,33.4245149,32,1,
824,,-111.9325626,33.4245555,32,1,
825,,-111.9326194,33.4245953,32,1,
826,,-111.9326779,33.4246332,32,1,
827,,-111.9327372,33.4246703,32,1,
828,,-111.9327972,33.4247065,32,1,
829,,-111.9328575,33.4247424,32,1,
830,,-111.9329199,33.4247758,32,1,
831,,-111.932983,33.4248081,32,1,
832,,-111.9330469,33.4248393,32,1,
833,,-111.9331113,33.4248699,32,1,
834,,-111.9331769,33.4248985,32,1,
835,,-111.933243,33.4249262,32,1,
836,,-111.9333101,33.4249523,32,1,
837,,-111.9333774,33.4249781,32,1,
838,,-111.9335351,33.4250357,33,1,
839,,-111.9336038,33.4250602,33,1,
840,,-111.9336718,33.425086,33,1,
841,,-111.9337396,33.4251121,33,1,
842,,-111.9338074,33.4251384,33,1,
843,,-111.9338751,33.4251647,33,1,
844,,-111.9228588,33.4220985,34,1,
845,,-111.9228589,33.4221605,34,1,
846,,-111.9228589,33.4222224,34,1,
847,,-111.922859,33.4222844,34,1,
848,,-111.9228591,33.4223464,34,1,
849,,-111.9228591,33.4224084,34,1,
850,,-111.9228592,33.4224704,34,1,
851,,-111.9228593,33.4225324,34,1,
852,,-111.9228593,33.4225943,34,1,
853,,-111.9228594,33.4226563,34,1,
854,,-111.9228594,33.4227183,34,1,
855,,-111.9228595,33.4227803,34,1,
856,,-111.9228596,33.4228423,34,1,
857,,-111.9228597,33.4229043,34,1,
858,,-111.9228597,33.4229662,34,1,
859,,-111.9228598,33.4230282,34,1,
860,,-111.9228599,33.4230902,34,1,
861,,-111.92286,33.4231522,34,1,
862,,-111.92286,33.4232142,34,1,
863,,-111.9228601,33.4232761,34,1,
864,,-111.9228601,33.4233381,34,1,
865,,-111.9228602,33.4234001,34,1,
866,,-111.9228603,33.4234621,34,1,
867,,-111.9228603,33.4235241,34,1,
868,,-111.9228604,33.4235861,34,1,
869,,-111.9228604,33.423648,34,1,
870,,-111.9228618,33.42371,34,1,
871,,-111.9228633,33.423772,34,1,
872,,-111.9229386,33.4237707,35,1,
873,,-111.9229371,33.4237064,35,1,
874,,-111.9229357,33.4236421,35,1,
875,,-111.9229357,33.4235778,35,1,
876,,-111.9229356,33.4235135,35,1,
877,,-111.9229355,33.4234492,35,1,
878,,-111.9229355,33.4233848,35,1,
879,,-111.9229354,33.4233205,35,1,
880,,-111.9229354,33.4232562,35,1,
881,,-111.9229353,33.4231919,35,1,
882,,-111.9229352,33.4231275,35,1,
883,,-111.9229352,33.4230632,35,1,
884,,-111.9229351,33.4229989,35,1,
885,,-111.922935,33.4229346,35,1,
886,,-111.9229349,33.4228703,35,1,
887,,-111.9229348,33.4228059,35,1,
888,,-111.9229348,33.4227416,35,1,
889,,-111.9229347,33.4226773,35,1,
890,,-111.9229346,33.422613,35,1,
891,,-111.9229346,33.4225487,35,1,
892,,-111.9229345,33.4224843,35,1,
893,,-111.9229344,33.42242,35,1,
894,,-111.9229344,33.4223557,35,1,
895,,-111.9229343,33.4222914,35,1,
896,,-111.9229342,33.4222271,35,1,
897,,-111.9229342,33.4221627,35,1,
898,,-111.9229341,33.4220984,35,1,
899,,-111.9367579,33.4176467,36,1,
900,,-111.9368337,33.4176478,36,1,
901,,-111.9369095,33.4176474,36,1,
902,,-111.9369854,33.417647,36,1,
903,,-111.9370612,33.4176466,36,1,
904,,-111.9371371,33.4176462,36,1,
905,,-111.937213,33.4176458,36,1,
906,,-111.9372888,33.4176452,36,1,
907,,-111.9373647,33.4176444,36,1,
908,,-111.9374405,33.4176437,36,1,
909,,-111.9375164,33.4176429,36,1,
910,,-111.9375923,33.4176421,36,1,
911,,-111.9376681,33.4176414,36,1,
912,,-111.937744,33.4176407,36,1,
913,,-111.9378198,33.4176399,36,1,
914,,-111.9378957,33.4176392,36,1,
915,,-111.9379715,33.4176385,36,1,
916,,-111.9380474,33.4176378,36,1,
917,,-111.9381232,33.4176364,36,1,
918,,-111.9381991,33.4176355,36,1,
919,,-111.9382749,33.4176347,36,1,
920,,-111.9383508,33.4176338,36,1,
921,,-111.9384267,33.417633,36,1,
922,,-111.9385025,33.4176321,36,1,
923,,-111.9385784,33.4176313,36,1,
924,,-111.9386542,33.4176304,36,1,
925,,-111.9387301,33.4176295,36,1,
926,,-111.9388059,33.4176287,36,1,
927,,-111.9388818,33.4176278,36,1,
928,,-111.9389576,33.417627,36,1,
929,,-111.9390335,33.4176261,36,1,
930,,-111.9391094,33.4176253,36,1,
931,,-111.9391852,33.4176245,36,1,
932,,-111.9392611,33.4176237,36,1,
933,,-111.9393369,33.4176229,36,1,
934,,-111.9394128,33.417622,36,1,
935,,-111.9394886,33.4176212,36,1,
936,,-111.9395645,33.4176204,36,1,
937,,-111.9396403,33.4176196,36,1,
938,,-111.9365323,33.4161677,37,1,
939,,-111.9364571,33.4161651,37,1,
940,,-111.936382,33.4161617,37,1,
941,,-111.9363079,33.4161517,37,1,
942,,-111.9362352,33.4161357,37,1,
943,,-111.9361637,33.4161158,37,1,
944,,-111.9360921,33.4160964,37,1,
945,,-111.9360191,33.416082,37,1,
946,,-111.9359444,33.4160755,37,1,
947,,-111.9358691,33.4160746,37,1,
948,,-111.9357939,33.4160752,37,1,
949,,-111.9357186,33.4160757,37,1,
950,,-111.9356434,33.4160763,37,1,
951,,-111.9355681,33.4160768,37,1,
952,,-111.9354929,33.4160773,37,1,
953,,-111.9354176,33.4160779,37,1,
954,,-111.9353424,33.4160784,37,1,
955,,-111.9352671,33.416079,37,1,
956,,-111.9351919,33.4160796,37,1,
957,,-111.9351167,33.4160803,37,1,
958,,-111.9350414,33.416081,37,1,
959,,-111.9350419,33.4161442,38,1,
960,,-111.9351168,33.4161435,38,1,
961,,-111.9351917,33.4161428,38,1,
962,,-111.9352666,33.4161421,38,1,
963,,-111.9353416,33.4161416,38,1,
964,,-111.9354165,33.416141,38,1,
965,,-111.9354914,33.4161405,38,1,
966,,-111.9355663,33.41614,38,1,
967,,-111.9356412,33.4161394,38,1,
968,,-111.9357161,33.4161389,38,1,
969,,-111.9357911,33.4161383,38,1,
970,,-111.935866,33.4161378,38,1,
971,,-111.9359409,33.4161386,38,1,
972,,-111.9360152,33.4161455,38,1,
973,,-111.9360874,33.4161615,38,1,
974,,-111.9361587,33.4161808,38,1,
975,,-111.9362298,33.4162008,38,1,
976,,-111.9363026,33.4162154,38,1,
977,,-111.9363766,33.4162247,38,1,
978,,-111.9364513,33.4162281,38,1,
979,,-111.9365262,33.4162306,38,1,
980,,-111.9348698,33.4160811,39,1,
981,,-111.9347946,33.4160811,39,1,
982,,-111.9347194,33.4160814,39,1,
983,,-111.9346443,33.4160816,39,1,
984,,-111.9345691,33.4160818,39,1,
985,,-111.9344939,33.4160821,39,1,
986,,-111.9344187,33.4160823,39,1,
987,,-111.9343435,33.4160826,39,1,
988,,-111.9342684,33.4160828,39,1,
989,,-111.9341932,33.4160831,39,1,
990,,-111.934118,33.4160835,39,1,
991,,-111.9340428,33.4160841,39,1,
992,,-111.9339676,33.4160848,39,1,
993,,-111.9338925,33.4160854,39,1,
994,,-111.9338173,33.4160861,39,1,
995,,-111.9337421,33.4160868,39,1,
996,,-111.9336669,33.4160875,39,1,
997,,-111.9335918,33.4160881,39,1,
998,,-111.9335166,33.4160888,39,1,
999,,-111.9334414,33.4160893,39,1,
1000,,-111.9333663,33.4160879,39,1,
1001,,-111.9332844,33.4161371,40,1,
1002,,-111.9333578,33.4161507,40,1,
1003,,-111.9334333,33.4161524,40,1,
1004,,-111.9335089,33.416152,40,1,
1005,,-111.9335845,33.4161514,40,1,
1006,,-111.9336601,33.4161507,40,1,
1007,,-111.9337356,33.41615,40,1,
1008,,-111.9338112,33.4161493,40,1,
1009,,-111.9338868,33.4161486,40,1,
1010,,-111.9339624,33.416148,40,1,
1011,,-111.9340379,33.4161473,40,1,
1012,,-111.9341135,33.4161467,40,1,
1013,,-111.9341891,33.4161462,40,1,
1014,,-111.9342647,33.416146,40,1,
1015,,-111.9343403,33.4161457,40,1,
1016,,-111.9344158,33.4161455,40,1,
1017,,-111.9344914,33.4161452,40,1,
1018,,-111.934567,33.416145,40,1,
1019,,-111.9346426,33.4161447,40,1,
1020,,-111.9347182,33.4161445,40,1,
1021,,-111.9347937,33.4161442,40,1,
1022,,-111.9348693,33.4161442,40,1,
1023,,-111.9211211,33.4294333,41,1,
1024,,-111.9211211,33.4294962,41,1,
1025,,-111.9211194,33.4295591,41,1,
1026,,-111.9211175,33.429622,41,1,
1027,,-111.9211155,33.4296849,41,1,
1028,,-111.9211132,33.4297478,41,1,
1029,,-111.921106,33.4298104,41,1,
1030,,-111.9210871,33.4298712,41,1,
1031,,-111.9210592,33.4299296,41,1,
1032,,-111.9210214,33.4299838,41,1,
1033,,-111.9209737,33.4300323,41,1,
1034,,-111.9209177,33.4300741,41,1,
1035,,-111.9208564,33.4301104,41,1,
1036,,-111.9207892,33.4301381,41,1,
1037,,-111.9207176,33.430157,41,1,
1038,,-111.9206441,33.4301691,41,1,
1039,,-111.9205691,33.4301709,41,1,
1040,,-111.9204947,33.4301636,41,1,
1041,,-111.9204207,33.4301532,41,1,
1042,,-111.9203467,33.4301429,41,1,
1043,,-111.9202723,33.4301342,41,1,
1044,,-111.9201978,33.430127,41,1,
1045,,-111.9201232,33.4301199,41,1,
1046,,-111.9200485,33.4301146,41,1,
1047,,-111.9199735,33.4301117,41,1,
1048,,-111.9198985,33.4301089,41,1,
1049,,-111.9198235,33.4301074,41,1,
1050,,-111.9197485,33.4301085,41,1,
1051,,-111.9196734,33.4301096,41,1,
1052,,-111.9195985,33.4301124,41,1,
1053,,-111.9195237,33.4301178,41,1,
1054,,-111.919449,33.4301233,41,1,
1055,,-111.9193742,33.4301288,41,1,
1056,,-111.9192997,33.4301364,41,1,
1057,,-111.9192257,33.4301467,41,1,
1058,,-111.9191516,33.4301569,41,1,
1059,,-111.9190776,33.4301672,41,1,
1060,,-111.9190042,33.4301801,41,1,
1061,,-111.9189313,33.4301952,41,1,
1062,,-111.9188585,33.4302103,41,1,
1063,,-111.9187856,33.4302253,41,1,
1064,,-111.9187141,33.4302445,41,1,
1065,,-111.918643,33.4302645,41,1,
1066,,-111.9185718,33.4302845,41,1,
1067,,-111.9185014,33.4303061,41,1,
1068,,-111.9184317,33.4303296,41,1,
1069,,-111.9183621,33.430353,41,1,
1070,,-111.9182924,33.4303765,41,1,
1071,,-111.9182228,33.4303999,41,1,
1072,,-111.9181562,33.4304288,41,1,
1073,,-111.9180905,33.4304592,41,1,
1074,,-111.9180248,33.4304897,41,1,
1075,,-111.9179592,33.4305202,41,1,
1076,,-111.9178947,33.4305523,41,1,
1077,,-111.9178322,33.4305871,41,1,
1078,,-111.9177697,33.430622,41,1,
1079,,-111.9177072,33.4306568,41,1,
1080,,-111.9176469,33.4306943,41,1,
1081,,-111.9175873,33.4307325,41,1,
1082,,-111.9175276,33.4307707,41,1,
1083,,-111.9174682,33.4308091,41,1,
1084,,-111.9174099,33.4308487,41,1,
1085,,-111.9173516,33.4308884,41,1,
1086,,-111.9172934,33.430928,41,1,
1087,,-111.917242,33.4309739,41,1,
1088,,-111.9171908,33.4310199,41,1,
1089,,-111.9171396,33.4310659,41,1,
1090,,-111.9170895,33.4311128,41,1,
1091,,-111.9170394,33.4311596,41,1,
1092,,-111.91699,33.431207,41,1,
1093,,-111.9169443,33.4312569,41,1,
1094,,-111.9168987,33.4313069,41,1,
1095,,-111.916853,33.4313568,41,1,
1096,,-111.9168096,33.4314081,41,1,
1097,,-111.9167683,33.4314607,41,1,
1098,,-111.916727,33.4315132,41,1,
1099,,-111.9166803,33.4315624,41,1,
1100,,-111.9166214,33.4316009,41,1,
1101,,-111.9165509,33.4316218,41,1,
1102,,-111.9164762,33.4316263,41,1,
1103,,-111.9164034,33.4316121,41,1,
1104,,-111.9163377,33.431582,41,1,
1105,,-111.9162729,33.4315501,41,1,
1106,,-111.9162096,33.4315163,41,1,
1107,,-111.9161468,33.4314819,41,1,
1108,,-111.9160841,33.4314474,41,1,
1109,,-111.9160213,33.4314129,41,1,
1110,,-111.9159627,33.4313736,41,1,
1111,,-111.9159151,33.4314226,42,1,
1112,,-111.9159737,33.4314622,42,1,
1113,,-111.9160367,33.4314968,42,1,
1114,,-111.9160996,33.4315314,42,1,
1115,,-111.9161626,33.431566,42,1,
1116,,-111.9162259,33.4316002,42,1,
1117,,-111.9162908,33.4316321,42,1,
1118,,-111.9163557,33.4316641,42,1,
1119,,-111.916427,33.431684,42,1,
1120,,-111.9165018,33.4316893,42,1,
1121,,-111.9165763,33.4316818,42,1,
1122,,-111.9166474,33.4316612,42,1,
1123,,-111.9167097,33.4316261,42,1,
1124,,-111.9167609,33.43158,42,1,
1125,,-111.9168049,33.4315289,42,1,
1126,,-111.9168463,33.4314762,42,1,
1127,,-111.9168877,33.4314235,42,1,
1128,,-111.916933,33.4313731,42,1,
1129,,-111.9169788,33.431323,42,1,
1130,,-111.9170246,33.4312729,42,1,
1131,,-111.9170718,33.4312238,42,1,
1132,,-111.9171221,33.4311768,42,1,
1133,,-111.9171724,33.4311299,42,1,
1134,,-111.9172232,33.4310833,42,1,
1135,,-111.9172746,33.4310372,42,1,
1136,,-111.917326,33.4309911,42,1,
1137,,-111.917382,33.4309491,42,1,
1138,,-111.9174404,33.4309093,42,1,
1139,,-111.9174989,33.4308695,42,1,
1140,,-111.9175581,33.4308306,42,1,
1141,,-111.9176179,33.4307923,42,1,
1142,,-111.9176777,33.430754,42,1,
1143,,-111.9177376,33.4307157,42,1,
1144,,-111.9178003,33.4306808,42,1,
1145,,-111.9178629,33.4306458,42,1,
1146,,-111.9179256,33.4306108,42,1,
1147,,-111.9179899,33.4305781,42,1,
1148,,-111.9180557,33.4305475,42,1,
1149,,-111.9181216,33.430517,42,1,
1150,,-111.9181875,33.4304864,42,1,
1151,,-111.9182542,33.4304574,42,1,
1152,,-111.9183241,33.4304339,42,1,
1153,,-111.9183939,33.4304104,42,1,
1154,,-111.9184638,33.4303868,42,1,
1155,,-111.9185336,33.4303633,42,1,
1156,,-111.9186044,33.430342,42,1,
1157,,-111.9186758,33.4303219,42,1,
1158,,-111.9187472,33.4303018,42,1,
1159,,-111.9188191,33.4302834,42,1,
1160,,-111.9188922,33.4302683,42,1,
1161,,-111.9189653,33.4302532,42,1,
1162,,-111.9190384,33.4302381,42,1,
1163,,-111.9191123,33.4302264,42,1,
1164,,-111.9191866,33.4302161,42,1,
1165,,-111.9192608,33.4302058,42,1,
1166,,-111.9193351,33.4301955,42,1,
1167,,-111.91941,33.4301896,42,1,
1168,,-111.919485,33.4301841,42,1,
1169,,-111.91956,33.4301786,42,1,
1170,,-111.919635,33.4301734,42,1,
1171,,-111.9197103,33.4301722,42,1,
1172,,-111.9197855,33.4301711,42,1,
1173,,-111.9198608,33.4301707,42,1,
1174,,-111.919936,33.4301735,42,1,
1175,,-111.9200112,33.4301764,42,1,
1176,,-111.9200863,33.4301799,42,1,
1177,,-111.9201611,33.4301871,42,1,
1178,,-111.9202359,33.4301942,42,1,
1179,,-111.9203106,33.4302018,42,1,
1180,,-111.9203849,33.4302122,42,1,
1181,,-111.9204591,33.4302226,42,1,
1182,,-111.9205334,33.4302326,42,1,
1183,,-111.9206086,33.4302342,42,1,
1184,,-111.9206833,33.4302276,42,1,
1185,,-111.9207567,33.4302136,42,1,
1186,,-111.9208276,33.4301929,42,1,
1187,,-111.9208949,33.4301647,42,1,
1188,,-111.9209568,33.4301288,42,1,
1189,,-111.9210136,33.4300875,42,1,
1190,,-111.9210642,33.4300409,42,1,
1191,,-111.9211065,33.4299889,42,1,
1192,,-111.9211398,33.4299324,42,1,
1193,,-111.9211656,33.4298731,42,1,
1194,,-111.9211822,33.4298116,42,1,
1195,,-111.9211886,33.4297488,42,1,
1196,,-111.9211908,33.4296857,42,1,
1197,,-111.9211928,33.4296226,42,1,
1198,,-111.9211947,33.4295595,42,1,
1199,,-111.9211965,33.4294964,42,1,
1200,,-111.9211965,33.4294333,42,1,
1201,,-111.9172913,33.429395,43,1,
1202,,-111.917278,33.4294579,43,1,
1203,,-111.9172203,33.4294968,43,1,
1204,,-111.9171625,33.429538,43,1,
1205,,-111.9171225,33.4295925,43,1,
1206,,-111.9170831,33.4296473,43,1,
1207,,-111.9170437,33.4297022,43,1,
1208,,-111.9170043,33.429757,43,1,
1209,,-111.9169649,33.4298119,43,1,
1210,,-111.9169254,33.4298668,43,1,
1211,,-111.916886,33.4299216,43,1,
1212,,-111.9168466,33.4299765,43,1,
1213,,-111.9168072,33.4300314,43,1,
1214,,-111.9167678,33.4300862,43,1,
1215,,-111.9167283,33.4301411,43,1,
1216,,-111.9166889,33.430196,43,1,
1217,,-111.9166495,33.4302508,43,1,
1218,,-111.9166101,33.4303057,43,1,
1219,,-111.9165707,33.4303605,43,1,
1220,,-111.9165313,33.4304154,43,1,
1221,,-111.9165958,33.430448,44,1,
1222,,-111.916634,33.4303947,44,1,
1223,,-111.9166723,33.4303415,44,1,
1224,,-111.9167105,33.4302882,44,1,
1225,,-111.9167488,33.430235,44,1,
1226,,-111.9167871,33.4301817,44,1,
1227,,-111.9168253,33.4301285,44,1,
1228,,-111.9168636,33.4300752,44,1,
1229,,-111.9169018,33.430022,44,1,
1230,,-111.9169401,33.4299687,44,1,
1231,,-111.9169784,33.4299155,44,1,
1232,,-111.9170166,33.4298622,44,1,
1233,,-111.9170549,33.429809,44,1,
1234,,-111.9170931,33.4297557,44,1,
1235,,-111.9171314,33.4297025,44,1,
1236,,-111.9171697,33.4296492,44,1,
1237,,-111.9172079,33.4295959,44,1,
1238,,-111.9172581,33.4295515,44,1,
1239,,-111.917321,33.4295186,44,1,
1240,,-111.9173551,33.4294657,44,1,
1241,,-111.9173658,33.4294041,44,1,
1242,,-111.916442,33.4305385,45,1,
1243,,-111.9164034,33.4305913,45,1,
1244,,-111.9163648,33.4306441,45,1,
1245,,-111.9163262,33.4306968,45,1,
1246,,-111.9162876,33.4307496,45,1,
1247,,-111.916249,33.4308024,45,1,
1248,,-111.9162104,33.4308552,45,1,
1249,,-111.9161718,33.430908,45,1,
1250,,-111.9161332,33.4309607,45,1,
1251,,-111.9160946,33.4310135,45,1,
1252,,-111.916056,33.4310663,45,1,
1253,,-111.9160174,33.4311191,45,1,
1254,,-111.9159788,33.4311719,45,1,
1255,,-111.9159402,33.4312246,45,1,
1256,,-111.9159016,33.4312774,45,1,
1257,,-111.915958,33.4313208,46,1,
1258,,-111.9159973,33.4312673,46,1,
1259,,-111.9160364,33.4312138,46,1,
1260,,-111.9160756,33.4311603,46,1,
1261,,-111.9161147,33.4311068,46,1,
1262,,-111.9161539,33.4310532,46,1,
1263,,-111.916193,33.4309997,46,1,
1264,,-111.9162322,33.4309462,46,1,
1265,,-111.9162713,33.4308927,46,1,
1266,,-111.9163105,33.4308391,46,1,
1267,,-111.9163496,33.4307856,46,1,
1268,,-111.9163888,33.4307321,46,1,
1269,,-111.9164279,33.4306785,46,1,
1270,,-111.9164671,33.430625,46,1,
1271,,-111.9165062,33.4305715,46,1,
1272,,-111.9157797,33.431367,47,1,
1273,,-111.9157225,33.4314058,47,1,
1274,,-111.915668,33.4314476,47,1,
1275,,-111.9156135,33.4314893,47,1,
1276,,-111.915559,33.4315311,47,1,
1277,,-111.9155045,33.4315729,47,1,
1278,,-111.9154499,33.4316146,47,1,
1279,,-111.9153954,33.4316564,47,1,
1280,,-111.9153409,33.4316981,47,1,
1281,,-111.9152864,33.4317399,47,1,
1282,,-111.9152319,33.4317816,47,1,
1283,,-111.9151774,33.4318234,47,1,
1284,,-111.9151229,33.4318651,47,1,
1285,,-111.9150683,33.4319069,47,1,
1286,,-111.9150138,33.4319486,47,1,
1287,,-111.9149593,33.4319904,47,1,
1288,,-111.9149048,33.4320322,47,1,
1289,,-111.9148503,33.4320739,47,1,
1290,,-111.9147958,33.4321157,47,1,
1291,,-111.9147412,33.4321574,47,1,
1292,,-111.9148211,33.4321818,48,1,
1293,,-111.9148765,33.4321393,48,1,
1294,,-111.914932,33.4320968,48,1,
1295,,-111.9149875,33.4320543,48,1,
1296,,-111.915043,33.4320118,48,1,
1297,,-111.9150985,33.4319693,48,1,
1298,,-111.915154,33.4319268,48,1,
1299,,-111.9152094,33.4318843,48,1,
1300,,-111.9152649,33.4318418,48,1,
1301,,-111.9153204,33.4317993,48,1,
1302,,-111.9153759,33.4317568,48,1,
1303,,-111.9154314,33.4317143,48,1,
1304,,-111.9154869,33.4316719,48,1,
1305,,-111.9155423,33.4316294,48,1,
1306,,-111.9155978,33.4315869,48,1,
1307,,-111.9156533,33.4315444,48,1,
1308,,-111.9157088,33.4315019,48,1,
1309,,-111.9157643,33.4314594,48,1,
1310,,-111.915822,33.4314192,48,1,
1311,,-111.926261,33.4246274,49,1,
1312,,-111.9262609,33.4246901,49,1,
1313,,-111.9262607,33.4247527,49,1,
1314,,-111.9262605,33.4248154,49,1,
1315,,-111.9262604,33.424878,49,1,
1316,,-111.9262602,33.4249406,49,1,
1317,,-111.92626,33.4250033,49,1,
1318,,-111.9262598,33.4250659,49,1,
1319,,-111.9262597,33.4251285,49,1,
1320,,-111.9262595,33.4251912,49,1,
1321,,-111.9262593,33.4252538,49,1,
1322,,-111.9262592,33.4253165,49,1,
1323,,-111.926259,33.4253791,49,1,
1324,,-111.9262588,33.4254417,49,1,
1325,,-111.9262587,33.4255044,49,1,
1326,,-111.9262585,33.425567,49,1,
1327,,-111.9262583,33.4256296,49,1,
1328,,-111.9262582,33.4256923,49,1,
1329,,-111.926258,33.4257549,49,1,
1330,,-111.9262578,33.4258175,49,1,
1331,,-111.9262576,33.4258802,49,1,
1332,,-111.9262575,33.4259428,49,1,
1333,,-111.9262573,33.4260055,49,1,
1334,,-111.9262571,33.4260681,49,1,
1335,,-111.926257,33.4261307,49,1,
1336,,-111.9262568,33.4261934,49,1,
1337,,-111.9262566,33.426256,49,1,
1338,,-111.9262565,33.4263186,49,1,
1339,,-111.9262563,33.4263813,49,1,
1340,,-111.9262561,33.4264439,49,1,
1341,,-111.926256,33.4265066,49,1,
1342,,-111.9262558,33.4265692,49,1,
1343,,-111.9262556,33.4266318,49,1,
1344,,-111.9262554,33.4266945,49,1,
1345,,-111.9262553,33.4267571,49,1,
1346,,-111.9262551,33.4268197,49,1,
1347,,-111.9262549,33.4268824,49,1,
1348,,-111.9262547,33.426945,49,1,
1349,,-111.9262544,33.4270076,49,1,
1350,,-111.9262542,33.4270703,49,1,
1351,,-111.926254,33.4271329,49,1,
1352,,-111.9262537,33.4271956,49,1,
1353,,-111.9262535,33.4272582,49,1,
1354,,-111.9262533,33.4273208,49,1,
1355,,-111.926253,33.4273835,49,1,
1356,,-111.9262528,33.4274461,49,1,
1357,,-111.9262526,33.4275087,49,1,
1358,,-111.9262234,33.4246274,49,2,
1359,,-111.9262232,33.42469,49,2,
1360,,-111.926223,33.4247526,49,2,
1361,,-111.9262229,33.4248153,49,2,
1362,,-111.9262227,33.4248779,49,2,
1363,,-111.9262225,33.4249406,49,2,
1364,,-111.9262224,33.4250032,49,2,
1365,,-111.9262222,33.4250658,49,2,
1366,,-111.926222,33.4251285,49,2,
1367,,-111.9262219,33.4251911,49,2,
1368,,-111.9262217,33.4252537,49,2,
1369,,-111.9262215,33.4253164,49,2,
1370,,-111.9262214,33.425379,49,2,
1371,,-111.9262212,33.4254416,49,2,
1372,,-111.926221,33.4255043,49,2,
1373,,-111.9262208,33.4255669,49,2,
1374,,-111.9262207,33.4256296,49,2,
1375,,-111.9262205,33.4256922,49,2,
1376,,-111.9262203,33.4257548,49,2,
1377,,-111.9262202,33.4258175,49,2,
1378,,-111.92622,33.4258801,49,2,
1379,,-111.9262198,33.4259427,49,2,
1380,,-111.9262197,33.4260054,49,2,
1381,,-111.9262195,33.426068,49,2,
1382,,-111.9262193,33.4261306,49,2,
1383,,-111.9262191,33.4261933,49,2,
1384,,-111.926219,33.4262559,49,2,
1385,,-111.9262188,33.4263186,49,2,
1386,,-111.9262186,33.4263812,49,2,
1387,,-111.9262185,33.4264438,49,2,
1388,,-111.9262183,33.4265065,49,2,
1389,,-111.9262181,33.4265691,49,2,
1390,,-111.926218,33.4266317,49,2,
1391,,-111.9262178,33.4266944,49,2,
1392,,-111.9262176,33.426757,49,2,
1393,,-111.9262175,33.4268196,49,2,
1394,,-111.9262172,33.4268823,49,2,
1395,,-111.926217,33.4269449,49,2,
1396,,-111.9262168,33.4270076,49,2,
1397,,-111.9262165,33.4270702,49,2,
1398,,-111.9262163,33.4271328,49,2,
1399,,-111.9262161,33.4271955,49,2,
1400,,-111.9262158,33.4272581,49,2,
1401,,-111.9262156,33.4273207,49,2,
1402,,-111.9262154,33.4273834,49,2,
1403,,-111.9262151,33.427446,49,2,
1404,,-111.9262149,33.4275086,49,2,
1405,,-111.9261857,33.4246273,49,3,
1406,,-111.9261856,33.4246899,49,3,
1407,,-111.9261854,33.4247526,49,3,
1408,,-111.9261852,33.4248152,49,3,
1409,,-111.9261851,33.4248778,49,3,
1410,,-111.9261849,33.4249405,49,3,
1411,,-111.9261847,33.4250031,49,3,
1412,,-111.9261845,33.4250658,49,3,
1413,,-111.9261844,33.4251284,49,3,
1414,,-111.9261842,33.425191,49,3,
1415,,-111.926184,33.4252537,49,3,
1416,,-111.9261839,33.4253163,49,3,
1417,,-111.9261837,33.4253789,49,3,
1418,,-111.9261835,33.4254416,49,3,
1419,,-111.9261834,33.4255042,49,3,
1420,,-111.9261832,33.4255668,49,3,
1421,,-111.926183,33.4256295,49,3,
1422,,-111.9261829,33.4256921,49,3,
1423,,-111.9261827,33.4257547,49,3,
1424,,-111.9261825,33.4258174,49,3,
1425,,-111.9261823,33.42588,49,3,
1426,,-111.9261822,33.4259427,49,3,
1427,,-111.926182,33.4260053,49,3,
1428,,-111.9261818,33.4260679,49,3,
1429,,-111.9261817,33.4261306,49,3,
1430,,-111.9261815,33.4261932,49,3,
1431,,-111.9261813,33.4262558,49,3,
1432,,-111.9261812,33.4263185,49,3,
1433,,-111.926181,33.4263811,49,3,
1434,,-111.9261808,33.4264437,49,3,
1435,,-111.9261807,33.4265064,49,3,
