link_id,from_node_id,to_node_id,dir_flag,length,lanes,capacity,free_speed,link_type_name,link_type,geometry,macro_node_id,macro_link_id,meso_link_id,cell_type,additional_cost,lane_no,mvmt_txt_id,ctrl_type,allowed_uses
2963,2193,2194,1,7.02,1,,,secondary,4,"LINESTRING (-111.9135926 33.4293660, -111.9136681 33.4293667)",,78,77,1,0,1,,auto
2964,2194,2195,1,7.02,1,,,secondary,4,"LINESTRING (-111.9136681 33.4293667, -111.9137435 33.4293653)",,78,77,1,0,1,,auto
2965,2195,2196,1,7.02,1,,,secondary,4,"LINESTRING (-111.9137435 33.4293653, -111.9138190 33.4293638)",,78,77,1,0,1,,auto
2966,2196,2197,1,7.02,1,,,secondary,4,"LINESTRING (-111.9138190 33.4293638, -111.9138944 33.4293623)",,78,77,1,0,1,,auto
2967,2197,2198,1,7.02,1,,,secondary,4,"LINESTRING (-111.9138944 33.4293623, -111.9139699 33.4293609)",,78,77,1,0,1,,auto
2968,2198,2199,1,7.02,1,,,secondary,4,"LINESTRING (-111.9139699 33.4293609, -111.9140453 33.4293580)",,78,77,1,0,1,,auto
2969,2199,2200,1,7.02,1,,,secondary,4,"LINESTRING (-111.9140453 33.4293580, -111.9141207 33.4293551)",,78,77,1,0,1,,auto
2970,2200,2201,1,7.02,1,,,secondary,4,"LINESTRING (-111.9141207 33.4293551, -111.9141960 33.4293523)",,78,77,1,0,1,,auto
2971,2201,2202,1,7.01,1,,,secondary,4,"LINESTRING (-111.9141960 33.4293523, -111.9142714 33.4293489)",,78,77,1,0,1,,auto
2972,2202,2203,1,7.02,1,,,secondary,4,"LINESTRING (-111.9142714 33.4293489, -111.9143466 33.4293437)",,78,77,1,0,1,,auto
2973,2203,2204,1,7.02,1,,,secondary,4,"LINESTRING (-111.9143466 33.4293437, -111.9144218 33.4293384)",,78,77,1,0,1,,auto
2974,2204,2205,1,7.02,1,,,secondary,4,"LINESTRING (-111.9144218 33.4293384, -111.9144970 33.4293332)",,78,77,1,0,1,,auto
2975,2205,2206,1,7.02,1,,,secondary,4,"LINESTRING (-111.9144970 33.4293332, -111.9145722 33.4293279)",,78,77,1,0,1,,auto
2976,2206,2207,1,7.02,1,,,secondary,4,"LINESTRING (-111.9145722 33.4293279, -111.9146474 33.4293227)",,78,77,1,0,1,,auto
2977,2207,2208,1,7.02,1,,,secondary,4,"LINESTRING (-111.9146474 33.4293227, -111.9147226 33.4293175)",,78,77,1,0,1,,auto
2978,2208,2209,1,7.02,1,,,secondary,4,"LINESTRING (-111.9147226 33.4293175, -111.9147980 33.4293137)",,78,77,1,0,1,,auto
2979,2209,2210,1,7.02,1,,,secondary,4,"LINESTRING (-111.9147980 33.4293137, -111.9148733 33.4293101)",,78,77,1,0,1,,auto
2980,2210,2211,1,7.02,1,,,secondary,4,"LINESTRING (-111.9148733 33.4293101, -111.9149487 33.4293065)",,78,77,1,0,1,,auto
2981,2211,2212,1,7.02,1,,,secondary,4,"LINESTRING (-111.9149487 33.4293065, -111.9150240 33.4293029)",,78,77,1,0,1,,auto
2982,2212,2213,1,7.02,1,,,secondary,4,"LINESTRING (-111.9150240 33.4293029, -111.9150994 33.4292993)",,78,77,1,0,1,,auto
2983,2213,2214,1,7.02,1,,,secondary,4,"LINESTRING (-111.9150994 33.4292993, -111.9151747 33.4292957)",,78,77,1,0,1,,auto
2984,2214,2215,1,7.01,1,,,secondary,4,"LINESTRING (-111.9151747 33.4292957, -111.9152501 33.4292944)",,78,77,1,0,1,,auto
2985,2215,2216,1,7.02,1,,,secondary,4,"LINESTRING (-111.9152501 33.4292944, -111.9153256 33.4292938)",,78,77,1,0,1,,auto
2986,2216,2217,1,7.02,1,,,secondary,4,"LINESTRING (-111.9153256 33.4292938, -111.9154011 33.4292932)",,78,77,1,0,1,,auto
2987,2217,2218,1,7.02,1,,,secondary,4,"LINESTRING (-111.9154011 33.4292932, -111.9154765 33.4292926)",,78,77,1,0,1,,auto
2988,2218,2219,1,7.02,1,,,secondary,4,"LINESTRING (-111.9154765 33.4292926, -111.9155520 33.4292927)",,78,77,1,0,1,,auto
2989,2219,2220,1,7.02,1,,,secondary,4,"LINESTRING (-111.9155520 33.4292927, -111.9156275 33.4292935)",,78,77,1,0,1,,auto
2990,2220,2221,1,7.02,1,,,secondary,4,"LINESTRING (-111.9156275 33.4292935, -111.9157029 33.4292943)",,78,77,1,0,1,,auto
2991,2221,2222,1,7.02,1,,,secondary,4,"LINESTRING (-111.9157029 33.4292943, -111.9157784 33.4292951)",,78,77,1,0,1,,auto
2992,2222,2223,1,7.02,1,,,secondary,4,"LINESTRING (-111.9157784 33.4292951, -111.9158538 33.4292959)",,78,77,1,0,1,,auto
2993,2223,2224,1,7.02,1,,,secondary,4,"LINESTRING (-111.9158538 33.4292959, -111.9159293 33.4292967)",,78,77,1,0,1,,auto
2994,2224,2225,1,7.02,1,,,secondary,4,"LINESTRING (-111.9159293 33.4292967, -111.9160048 33.4292975)",,78,77,1,0,1,,auto
2995,2225,2226,1,7.02,1,,,secondary,4,"LINESTRING (-111.9160048 33.4292975, -111.9160802 33.4292983)",,78,77,1,0,1,,auto
2996,2226,2227,1,7.02,1,,,secondary,4,"LINESTRING (-111.9160802 33.4292983, -111.9161557 33.4292991)",,78,77,1,0,1,,auto
2997,2227,2228,1,7.02,1,,,secondary,4,"LINESTRING (-111.9161557 33.4292991, -111.9162312 33.4292999)",,78,77,1,0,1,,auto
2998,2228,2229,1,7.02,1,,,secondary,4,"LINESTRING (-111.9162312 33.4292999, -111.9163066 33.4293006)",,78,77,1,0,1,,auto
2999,2229,2230,1,7.02,1,,,secondary,4,"LINESTRING (-111.9163066 33.4293006, -111.9163821 33.4293014)",,78,77,1,0,1,,auto
3000,2230,2231,1,7.02,1,,,secondary,4,"LINESTRING (-111.9163821 33.4293014, -111.9164575 33.4293022)",,78,77,1,0,1,,auto
3001,2231,2232,1,7.02,1,,,secondary,4,"LINESTRING (-111.9164575 33.4293022, -111.9165330 33.4293030)",,78,77,1,0,1,,auto
3002,2232,2233,1,7.02,1,,,secondary,4,"LINESTRING (-111.9165330 33.4293030, -111.9166085 33.4293038)",,78,77,1,0,1,,auto
3003,2233,2234,1,7.02,1,,,secondary,4,"LINESTRING (-111.9166085 33.4293038, -111.9166839 33.4293046)",,78,77,1,0,1,,auto
3004,2234,2235,1,7.02,1,,,secondary,4,"LINESTRING (-111.9166839 33.4293046, -111.9167594 33.4293055)",,78,77,1,0,1,,auto
3005,2235,2236,1,7.02,1,,,secondary,4,"LINESTRING (-111.9167594 33.4293055, -111.9168348 33.4293064)",,78,77,1,0,1,,auto
3006,2236,2237,1,7.02,1,,,secondary,4,"LINESTRING (-111.9168348 33.4293064, -111.9169103 33.4293073)",,78,77,1,0,1,,auto
3007,2237,2238,1,7.02,1,,,secondary,4,"LINESTRING (-111.9169103 33.4293073, -111.9169858 33.4293082)",,78,77,1,0,1,,auto
3008,2238,2239,1,7.02,1,,,secondary,4,"LINESTRING (-111.9169858 33.4293082, -111.9170612 33.4293091)",,78,77,1,0,1,,auto
3009,2239,2240,1,7.02,1,,,secondary,4,"LINESTRING (-111.9170612 33.4293091, -111.9171367 33.4293100)",,78,77,1,0,1,,auto
3010,2240,2241,1,7.02,1,,,secondary,4,"LINESTRING (-111.9171367 33.4293100, -111.9172121 33.4293109)",,78,77,1,0,1,,auto
3011,2182,2243,1,7.84,1,,,secondary,4,"LINESTRING (-111.9127639 33.4293312, -111.9128357 33.4293683)",,78,77,2,0,1,,auto
3012,2183,2244,1,7.85,1,,,secondary,4,"LINESTRING (-111.9128390 33.4293369, -111.9129109 33.4293740)",,78,77,2,0,1,,auto
3013,2184,2245,1,7.85,1,,,secondary,4,"LINESTRING (-111.9129142 33.4293425, -111.9129861 33.4293797)",,78,77,2,0,1,,auto
3014,2185,2246,1,7.73,1,,,secondary,4,"LINESTRING (-111.9129893 33.4293482, -111.9130615 33.4293829)",,78,77,2,0,1,,auto
3015,2186,2247,1,7.73,1,,,secondary,4,"LINESTRING (-111.9130647 33.4293514, -111.9131370 33.4293859)",,78,77,2,0,1,,auto
3016,2187,2248,1,7.73,1,,,secondary,4,"LINESTRING (-111.9131401 33.4293544, -111.9132124 33.4293889)",,78,77,2,0,1,,auto
3017,2188,2249,1,7.74,1,,,secondary,4,"LINESTRING (-111.9132155 33.4293574, -111.9132878 33.4293918)",,78,77,2,0,1,,auto
3018,2189,2250,1,7.74,1,,,secondary,4,"LINESTRING (-111.9132909 33.4293604, -111.9133633 33.4293948)",,78,77,2,0,1,,auto
3019,2190,2251,1,7.66,1,,,secondary,4,"LINESTRING (-111.9133662 33.4293633, -111.9134387 33.4293962)",,78,77,2,0,1,,auto
3020,2191,2252,1,7.63,1,,,secondary,4,"LINESTRING (-111.9134417 33.4293647, -111.9135143 33.4293969)",,78,77,2,0,1,,auto
3021,2192,2253,1,7.64,1,,,secondary,4,"LINESTRING (-111.9135172 33.4293654, -111.9135898 33.4293976)",,78,77,2,0,1,,auto
3022,2193,2254,1,7.64,1,,,secondary,4,"LINESTRING (-111.9135926 33.4293660, -111.9136653 33.4293982)",,78,77,2,0,1,,auto
3023,2194,2255,1,7.54,1,,,secondary,4,"LINESTRING (-111.9136681 33.4293667, -111.9137408 33.4293969)",,78,77,2,0,1,,auto
3024,2195,2256,1,7.54,1,,,secondary,4,"LINESTRING (-111.9137435 33.4293653, -111.9138163 33.4293954)",,78,77,2,0,1,,auto
3025,2196,2257,1,7.55,1,,,secondary,4,"LINESTRING (-111.9138190 33.4293638, -111.9138918 33.4293940)",,78,77,2,0,1,,auto
3026,2197,2258,1,7.55,1,,,secondary,4,"LINESTRING (-111.9138944 33.4293623, -111.9139673 33.4293925)",,78,77,2,0,1,,auto
3027,2198,2259,1,7.49,1,,,secondary,4,"LINESTRING (-111.9139699 33.4293609, -111.9140427 33.4293897)",,78,77,2,0,1,,auto
3028,2199,2260,1,7.49,1,,,secondary,4,"LINESTRING (-111.9140453 33.4293580, -111.9141181 33.4293868)",,78,77,2,0,1,,auto
3029,2200,2261,1,7.49,1,,,secondary,4,"LINESTRING (-111.9141207 33.4293551, -111.9141936 33.4293840)",,78,77,2,0,1,,auto
3030,2201,2262,1,7.48,1,,,secondary,4,"LINESTRING (-111.9141960 33.4293523, -111.9142690 33.4293808)",,78,77,2,0,1,,auto
3031,2202,2263,1,7.39,1,,,secondary,4,"LINESTRING (-111.9142714 33.4293489, -111.9143443 33.4293755)",,78,77,2,0,1,,auto
3032,2203,2264,1,7.39,1,,,secondary,4,"LINESTRING (-111.9143466 33.4293437, -111.9144195 33.4293703)",,78,77,2,0,1,,auto
3033,2204,2265,1,7.39,1,,,secondary,4,"LINESTRING (-111.9144218 33.4293384, -111.9144948 33.4293650)",,78,77,2,0,1,,auto
3034,2205,2266,1,7.4,1,,,secondary,4,"LINESTRING (-111.9144970 33.4293332, -111.9145700 33.4293598)",,78,77,2,0,1,,auto
3035,2206,2267,1,7.4,1,,,secondary,4,"LINESTRING (-111.9145722 33.4293279, -111.9146453 33.4293545)",,78,77,2,0,1,,auto
3036,2207,2268,1,7.41,1,,,secondary,4,"LINESTRING (-111.9146474 33.4293227, -111.9147205 33.4293493)",,78,77,2,0,1,,auto
3037,2208,2269,1,7.48,1,,,secondary,4,"LINESTRING (-111.9147226 33.4293175, -111.9147959 33.4293454)",,78,77,2,0,1,,auto
3038,2209,2270,1,7.49,1,,,secondary,4,"LINESTRING (-111.9147980 33.4293137, -111.9148713 33.4293418)",,78,77,2,0,1,,auto
3039,2210,2271,1,7.5,1,,,secondary,4,"LINESTRING (-111.9148733 33.4293101, -111.9149467 33.4293382)",,78,77,2,0,1,,auto
3040,2211,2272,1,7.5,1,,,secondary,4,"LINESTRING (-111.9149487 33.4293065, -111.9150221 33.4293346)",,78,77,2,0,1,,auto
3041,2212,2273,1,7.51,1,,,secondary,4,"LINESTRING (-111.9150240 33.4293029, -111.9150975 33.4293310)",,78,77,2,0,1,,auto
3042,2213,2274,1,7.51,1,,,secondary,4,"LINESTRING (-111.9150994 33.4292993, -111.9151729 33.4293274)",,78,77,2,0,1,,auto
3043,2214,2275,1,7.63,1,,,secondary,4,"LINESTRING (-111.9151747 33.4292957, -111.9152484 33.4293260)",,78,77,2,0,1,,auto
3044,2215,2276,1,7.67,1,,,secondary,4,"LINESTRING (-111.9152501 33.4292944, -111.9153239 33.4293254)",,78,77,2,0,1,,auto
3045,2216,2277,1,7.67,1,,,secondary,4,"LINESTRING (-111.9153256 33.4292938, -111.9153994 33.4293248)",,78,77,2,0,1,,auto
3046,2217,2278,1,7.68,1,,,secondary,4,"LINESTRING (-111.9154011 33.4292932, -111.9154749 33.4293242)",,78,77,2,0,1,,auto
3047,2218,2279,1,7.71,1,,,secondary,4,"LINESTRING (-111.9154765 33.4292926, -111.9155504 33.4293242)",,78,77,2,0,1,,auto
3048,2219,2280,1,7.75,1,,,secondary,4,"LINESTRING (-111.9155520 33.4292927, -111.9156259 33.4293250)",,78,77,2,0,1,,auto
3049,2220,2281,1,7.76,1,,,secondary,4,"LINESTRING (-111.9156275 33.4292935, -111.9157014 33.4293258)",,78,77,2,0,1,,auto
3050,2221,2282,1,7.76,1,,,secondary,4,"LINESTRING (-111.9157029 33.4292943, -111.9157769 33.4293266)",,78,77,2,0,1,,auto
3051,2222,2283,1,7.76,1,,,secondary,4,"LINESTRING (-111.9157784 33.4292951, -111.9158524 33.4293274)",,78,77,2,0,1,,auto
3052,2223,2284,1,7.77,1,,,secondary,4,"LINESTRING (-111.9158538 33.4292959, -111.9159280 33.4293282)",,78,77,2,0,1,,auto
3053,2224,2285,1,7.77,1,,,secondary,4,"LINESTRING (-111.9159293 33.4292967, -111.9160035 33.4293290)",,78,77,2,0,1,,auto
3054,2225,2286,1,7.78,1,,,secondary,4,"LINESTRING (-111.9160048 33.4292975, -111.9160790 33.4293298)",,78,77,2,0,1,,auto
3055,2226,2287,1,7.78,1,,,secondary,4,"LINESTRING (-111.9160802 33.4292983, -111.9161545 33.4293306)",,78,77,2,0,1,,auto
3056,2227,2288,1,7.78,1,,,secondary,4,"LINESTRING (-111.9161557 33.4292991, -111.9162300 33.4293314)",,78,77,2,0,1,,auto
3057,2228,2289,1,7.79,1,,,secondary,4,"LINESTRING (-111.9162312 33.4292999, -111.9163055 33.4293322)",,78,77,2,0,1,,auto
3058,2229,2290,1,7.79,1,,,secondary,4,"LINESTRING (-111.9163066 33.4293006, -111.9163810 33.4293330)",,78,77,2,0,1,,auto
3059,2230,2291,1,7.8,1,,,secondary,4,"LINESTRING (-111.9163821 33.4293014, -111.9164565 33.4293338)",,78,77,2,0,1,,auto
3060,2231,2292,1,7.8,1,,,secondary,4,"LINESTRING (-111.9164575 33.4293022, -111.9165320 33.4293346)",,78,77,2,0,1,,auto
3061,2232,2293,1,7.8,1,,,secondary,4,"LINESTRING (-111.9165330 33.4293030, -111.9166075 33.4293354)",,78,77,2,0,1,,auto
3062,2233,2294,1,7.81,1,,,secondary,4,"LINESTRING (-111.9166085 33.4293038, -111.9166831 33.4293362)",,78,77,2,0,1,,auto
3063,2234,2295,1,7.82,1,,,secondary,4,"LINESTRING (-111.9166839 33.4293046, -111.9167586 33.4293371)",,78,77,2,0,1,,auto
3064,2235,2296,1,7.82,1,,,secondary,4,"LINESTRING (-111.9167594 33.4293055, -111.9168341 33.4293380)",,78,77,2,0,1,,auto
3065,2236,2297,1,7.82,1,,,secondary,4,"LINESTRING (-111.9168348 33.4293064, -111.9169096 33.4293389)",,78,77,2,0,1,,auto
3066,2237,2298,1,7.83,1,,,secondary,4,"LINESTRING (-111.9169103 33.4293073, -111.9169851 33.4293398)",,78,77,2,0,1,,auto
3067,2238,2299,1,7.83,1,,,secondary,4,"LINESTRING (-111.9169858 33.4293082, -111.9170606 33.4293407)",,78,77,2,0,1,,auto
3068,2239,2300,1,7.84,1,,,secondary,4,"LINESTRING (-111.9170612 33.4293091, -111.9171361 33.4293416)",,78,77,2,0,1,,auto
3069,2240,2301,1,7.84,1,,,secondary,4,"LINESTRING (-111.9171367 33.4293100, -111.9172116 33.4293425)",,78,77,2,0,1,,auto
3070,2242,2243,1,7.02,1,,,secondary,4,"LINESTRING (-111.9127605 33.4293626, -111.9128357 33.4293683)",,78,77,1,0,2,,auto
3071,2243,2244,1,7.02,1,,,secondary,4,"LINESTRING (-111.9128357 33.4293683, -111.9129109 33.4293740)",,78,77,1,0,2,,auto
3072,2244,2245,1,7.02,1,,,secondary,4,"LINESTRING (-111.9129109 33.4293740, -111.9129861 33.4293797)",,78,77,1,0,2,,auto
3073,2245,2246,1,7.02,1,,,secondary,4,"LINESTRING (-111.9129861 33.4293797, -111.9130615 33.4293829)",,78,77,1,0,2,,auto
3074,2246,2247,1,7.02,1,,,secondary,4,"LINESTRING (-111.9130615 33.4293829, -111.9131370 33.4293859)",,78,77,1,0,2,,auto
3075,2247,2248,1,7.02,1,,,secondary,4,"LINESTRING (-111.9131370 33.4293859, -111.9132124 33.4293889)",,78,77,1,0,2,,auto
3076,2248,2249,1,7.02,1,,,secondary,4,"LINESTRING (-111.9132124 33.4293889, -111.9132878 33.4293918)",,78,77,1,0,2,,auto
3077,2249,2250,1,7.02,1,,,secondary,4,"LINESTRING (-111.9132878 33.4293918, -111.9133633 33.4293948)",,78,77,1,0,2,,auto
3078,2250,2251,1,7.02,1,,,secondary,4,"LINESTRING (-111.9133633 33.4293948, -111.9134387 33.4293962)",,78,77,1,0,2,,auto
3079,2251,2252,1,7.02,1,,,secondary,4,"LINESTRING (-111.9134387 33.4293962, -111.9135143 33.4293969)",,78,77,1,0,2,,auto
3080,2252,2253,1,7.02,1,,,secondary,4,"LINESTRING (-111.9135143 33.4293969, -111.9135898 33.4293976)",,78,77,1,0,2,,auto
3081,2253,2254,1,7.02,1,,,secondary,4,"LINESTRING (-111.9135898 33.4293976, -111.9136653 33.4293982)",,78,77,1,0,2,,auto
3082,2254,2255,1,7.02,1,,,secondary,4,"LINESTRING (-111.9136653 33.4293982, -111.9137408 33.4293969)",,78,77,1,0,2,,auto
3083,2255,2256,1,7.02,1,,,secondary,4,"LINESTRING (-111.9137408 33.4293969, -111.9138163 33.4293954)",,78,77,1,0,2,,auto
3084,2256,2257,1,7.02,1,,,secondary,4,"LINESTRING (-111.9138163 33.4293954, -111.9138918 33.4293940)",,78,77,1,0,2,,auto
3085,2257,2258,1,7.02,1,,,secondary,4,"LINESTRING (-111.9138918 33.4293940, -111.9139673 33.4293925)",,78,77,1,0,2,,auto
3086,2258,2259,1,7.02,1,,,secondary,4,"LINESTRING (-111.9139673 33.4293925, -111.9140427 33.4293897)",,78,77,1,0,2,,auto
3087,2259,2260,1,7.02,1,,,secondary,4,"LINESTRING (-111.9140427 33.4293897, -111.9141181 33.4293868)",,78,77,1,0,2,,auto
3088,2260,2261,1,7.02,1,,,secondary,4,"LINESTRING (-111.9141181 33.4293868, -111.9141936 33.4293840)",,78,77,1,0,2,,auto
3089,2261,2262,1,7.02,1,,,secondary,4,"LINESTRING (-111.9141936 33.4293840, -111.9142690 33.4293808)",,78,77,1,0,2,,auto
3090,2262,2263,1,7.02,1,,,secondary,4,"LINESTRING (-111.9142690 33.4293808, -111.9143443 33.4293755)",,78,77,1,0,2,,auto
3091,2263,2264,1,7.02,1,,,secondary,4,"LINESTRING (-111.9143443 33.4293755, -111.9144195 33.4293703)",,78,77,1,0,2,,auto
3092,2264,2265,1,7.02,1,,,secondary,4,"LINESTRING (-111.9144195 33.4293703, -111.9144948 33.4293650)",,78,77,1,0,2,,auto
3093,2265,2266,1,7.02,1,,,secondary,4,"LINESTRING (-111.9144948 33.4293650, -111.9145700 33.4293598)",,78,77,1,0,2,,auto
3094,2266,2267,1,7.02,1,,,secondary,4,"LINESTRING (-111.9145700 33.4293598, -111.9146453 33.4293545)",,78,77,1,0,2,,auto
3095,2267,2268,1,7.02,1,,,secondary,4,"LINESTRING (-111.9146453 33.4293545, -111.9147205 33.4293493)",,78,77,1,0,2,,auto
3096,2268,2269,1,7.02,1,,,secondary,4,"LINESTRING (-111.9147205 33.4293493, -111.9147959 33.4293454)",,78,77,1,0,2,,auto
3097,2269,2270,1,7.02,1,,,secondary,4,"LINESTRING (-111.9147959 33.4293454, -111.9148713 33.4293418)",,78,77,1,0,2,,auto
3098,2270,2271,1,7.02,1,,,secondary,4,"LINESTRING (-111.9148713 33.4293418, -111.9149467 33.4293382)",,78,77,1,0,2,,auto
3099,2271,2272,1,7.02,1,,,secondary,4,"LINESTRING (-111.9149467 33.4293382, -111.9150221 33.4293346)",,78,77,1,0,2,,auto
3100,2272,2273,1,7.02,1,,,secondary,4,"LINESTRING (-111.9150221 33.4293346, -111.9150975 33.4293310)",,78,77,1,0,2,,auto
3101,2273,2274,1,7.02,1,,,secondary,4,"LINESTRING (-111.9150975 33.4293310, -111.9151729 33.4293274)",,78,77,1,0,2,,auto
3102,2274,2275,1,7.02,1,,,secondary,4,"LINESTRING (-111.9151729 33.4293274, -111.9152484 33.4293260)",,78,77,1,0,2,,auto
3103,2275,2276,1,7.02,1,,,secondary,4,"LINESTRING (-111.9152484 33.4293260, -111.9153239 33.4293254)",,78,77,1,0,2,,auto
3104,2276,2277,1,7.02,1,,,secondary,4,"LINESTRING (-111.9153239 33.4293254, -111.9153994 33.4293248)",,78,77,1,0,2,,auto
3105,2277,2278,1,7.02,1,,,secondary,4,"LINESTRING (-111.9153994 33.4293248, -111.9154749 33.4293242)",,78,77,1,0,2,,auto
3106,2278,2279,1,7.02,1,,,secondary,4,"LINESTRING (-111.9154749 33.4293242, -111.9155504 33.4293242)",,78,77,1,0,2,,auto
3107,2279,2280,1,7.02,1,,,secondary,4,"LINESTRING (-111.9155504 33.4293242, -111.9156259 33.4293250)",,78,77,1,0,2,,auto
3108,2280,2281,1,7.02,1,,,secondary,4,"LINESTRING (-111.9156259 33.4293250, -111.9157014 33.4293258)",,78,77,1,0,2,,auto
3109,2281,2282,1,7.02,1,,,secondary,4,"LINESTRING (-111.9157014 33.4293258, -111.9157769 33.4293266)",,78,77,1,0,2,,auto
3110,2282,2283,1,7.02,1,,,secondary,4,"LINESTRING (-111.9157769 33.4293266, -111.9158524 33.4293274)",,78,77,1,0,2,,auto
3111,2283,2284,1,7.02,1,,,secondary,4,"LINESTRING (-111.9158524 33.4293274, -111.9159280 33.4293282)",,78,77,1,0,2,,auto
3112,2284,2285,1,7.02,1,,,secondary,4,"LINESTRING (-111.9159280 33.4293282, -111.9160035 33.4293290)",,78,77,1,0,2,,auto
3113,2285,2286,1,7.02,1,,,secondary,4,"LINESTRING (-111.9160035 33.4293290, -111.9160790 33.4293298)",,78,77,1,0,2,,auto
3114,2286,2287,1,7.02,1,,,secondary,4,"LINESTRING (-111.9160790 33.4293298, -111.9161545 33.4293306)",,78,77,1,0,2,,auto
3115,2287,2288,1,7.02,1,,,secondary,4,"LINESTRING (-111.9161545 33.4293306, -111.9162300 33.4293314)",,78,77,1,0,2,,auto
3116,2288,2289,1,7.02,1,,,secondary,4,"LINESTRING (-111.9162300 33.4293314, -111.9163055 33.4293322)",,78,77,1,0,2,,auto
3117,2289,2290,1,7.02,1,,,secondary,4,"LINESTRING (-111.9163055 33.4293322, -111.9163810 33.4293330)",,78,77,1,0,2,,auto
3118,2290,2291,1,7.02,1,,,secondary,4,"LINESTRING (-111.9163810 33.4293330, -111.9164565 33.4293338)",,78,77,1,0,2,,auto
3119,2291,2292,1,7.02,1,,,secondary,4,"LINESTRING (-111.9164565 33.4293338, -111.9165320 33.4293346)",,78,77,1,0,2,,auto
3120,2292,2293,1,7.02,1,,,secondary,4,"LINESTRING (-111.9165320 33.4293346, -111.9166075 33.4293354)",,78,77,1,0,2,,auto
3121,2293,2294,1,7.02,1,,,secondary,4,"LINESTRING (-111.9166075 33.4293354, -111.9166831 33.4293362)",,78,77,1,0,2,,auto
3122,2294,2295,1,7.02,1,,,secondary,4,"LINESTRING (-111.9166831 33.4293362, -111.9167586 33.4293371)",,78,77,1,0,2,,auto
3123,2295,2296,1,7.02,1,,,secondary,4,"LINESTRING (-111.9167586 33.4293371, -111.9168341 33.4293380)",,78,77,1,0,2,,auto
3124,2296,2297,1,7.02,1,,,secondary,4,"LINESTRING (-111.9168341 33.4293380, -111.9169096 33.4293389)",,78,77,1,0,2,,auto
3125,2297,2298,1,7.02,1,,,secondary,4,"LINESTRING (-111.9169096 33.4293389, -111.9169851 33.4293398)",,78,77,1,0,2,,auto
3126,2298,2299,1,7.02,1,,,secondary,4,"LINESTRING (-111.9169851 33.4293398, -111.9170606 33.4293407)",,78,77,1,0,2,,auto
3127,2299,2300,1,7.02,1,,,secondary,4,"LINESTRING (-111.9170606 33.4293407, -111.9171361 33.4293416)",,78,77,1,0,2,,auto
3128,2300,2301,1,7.02,1,,,secondary,4,"LINESTRING (-111.9171361 33.4293416, -111.9172116 33.4293425)",,78,77,1,0,2,,auto
3129,2242,2183,1,7.84,1,,,secondary,4,"LINESTRING (-111.9127605 33.4293626, -111.9128390 33.4293369)",,78,77,2,0,2,,auto
3130,2243,2184,1,7.84,1,,,secondary,4,"LINESTRING (-111.9128357 33.4293683, -111.9129142 33.4293425)",,78,77,2,0,2,,auto
3131,2244,2185,1,7.83,1,,,secondary,4,"LINESTRING (-111.9129109 33.4293740, -111.9129893 33.4293482)",,78,77,2,0,2,,auto
3132,2245,2186,1,7.95,1,,,secondary,4,"LINESTRING (-111.9129861 33.4293797, -111.9130647 33.4293514)",,78,77,2,0,2,,auto
3133,2246,2187,1,7.96,1,,,secondary,4,"LINESTRING (-111.9130615 33.4293829, -111.9131401 33.4293544)",,78,77,2,0,2,,auto
3134,2247,2188,1,7.95,1,,,secondary,4,"LINESTRING (-111.9131370 33.4293859, -111.9132155 33.4293574)",,78,77,2,0,2,,auto
3135,2248,2189,1,7.95,1,,,secondary,4,"LINESTRING (-111.9132124 33.4293889, -111.9132909 33.4293604)",,78,77,2,0,2,,auto
3136,2249,2190,1,7.95,1,,,secondary,4,"LINESTRING (-111.9132878 33.4293918, -111.9133662 33.4293633)",,78,77,2,0,2,,auto
3137,2250,2191,1,8.02,1,,,secondary,4,"LINESTRING (-111.9133633 33.4293948, -111.9134417 33.4293647)",,78,77,2,0,2,,auto
3138,2251,2192,1,8.05,1,,,secondary,4,"LINESTRING (-111.9134387 33.4293962, -111.9135172 33.4293654)",,78,77,2,0,2,,auto
3139,2252,2193,1,8.05,1,,,secondary,4,"LINESTRING (-111.9135143 33.4293969, -111.9135926 33.4293660)",,78,77,2,0,2,,auto
3140,2253,2194,1,8.04,1,,,secondary,4,"LINESTRING (-111.9135898 33.4293976, -111.9136681 33.4293667)",,78,77,2,0,2,,auto
3141,2254,2195,1,8.14,1,,,secondary,4,"LINESTRING (-111.9136653 33.4293982, -111.9137435 33.4293653)",,78,77,2,0,2,,auto
3142,2255,2196,1,8.14,1,,,secondary,4,"LINESTRING (-111.9137408 33.4293969, -111.9138190 33.4293638)",,78,77,2,0,2,,auto
3143,2256,2197,1,8.14,1,,,secondary,4,"LINESTRING (-111.9138163 33.4293954, -111.9138944 33.4293623)",,78,77,2,0,2,,auto
3144,2257,2198,1,8.14,1,,,secondary,4,"LINESTRING (-111.9138918 33.4293940, -111.9139699 33.4293609)",,78,77,2,0,2,,auto
3145,2258,2199,1,8.2,1,,,secondary,4,"LINESTRING (-111.9139673 33.4293925, -111.9140453 33.4293580)",,78,77,2,0,2,,auto
3146,2259,2200,1,8.2,1,,,secondary,4,"LINESTRING (-111.9140427 33.4293897, -111.9141207 33.4293551)",,78,77,2,0,2,,auto
3147,2260,2201,1,8.19,1,,,secondary,4,"LINESTRING (-111.9141181 33.4293868, -111.9141960 33.4293523)",,78,77,2,0,2,,auto
